frame_cnt,latitude,longitude,altitude,yaw,pitch,roll,focal_len
9401,36.391165,127.415551,109.711,-174.0,-29.8,0.0,24.00
9402,36.391165,127.415551,109.711,-174.0,-29.8,0.0,24.00
9403,36.391158,127.415551,109.719,-174.0,-29.8,0.0,24.00
9404,36.391158,127.415551,109.719,-174.0,-29.8,0.0,24.00
9405,36.391158,127.415551,109.719,-174.0,-29.8,0.0,24.00
9406,36.391158,127.415551,109.719,-174.0,-29.8,0.0,24.00
9407,36.391151,127.415550,109.728,-174.0,-29.8,0.0,24.00
9408,36.391151,127.415550,109.728,-174.0,-29.8,0.0,24.00
9409,36.391144,127.415549,109.738,-174.0,-29.8,0.0,24.00
9410,36.391144,127.415549,109.738,-174.0,-29.8,0.0,24.00
9411,36.391144,127.415549,109.738,-174.0,-29.8,0.0,24.00
9412,36.391136,127.415548,109.748,-174.0,-29.8,0.0,24.00
9413,36.391136,127.415548,109.748,-174.0,-29.8,0.0,24.00
9414,36.391136,127.415548,109.748,-174.0,-29.8,0.0,24.00
9415,36.391129,127.415548,109.757,-174.0,-29.8,0.0,24.00
9416,36.391129,127.415548,109.757,-174.0,-29.8,0.0,24.00
9417,36.391129,127.415548,109.757,-174.0,-29.8,0.0,24.00
9418,36.391122,127.415547,109.766,-174.0,-29.8,0.0,24.00
9419,36.391122,127.415547,109.766,-174.0,-29.8,0.0,24.00
9420,36.391122,127.415547,109.766,-174.0,-29.8,0.0,24.00
9421,36.391122,127.415547,109.766,-174.0,-29.8,0.0,24.00
9422,36.391114,127.415546,109.776,-174.0,-29.8,0.0,24.00
9423,36.391114,127.415546,109.776,-174.0,-29.8,0.0,24.00
9424,36.391114,127.415546,109.776,-174.0,-29.8,0.0,24.00
9425,36.391108,127.415546,109.787,-174.0,-29.8,0.0,24.00
9426,36.391108,127.415546,109.787,-174.0,-29.8,0.0,24.00
9427,36.391108,127.415546,109.787,-174.0,-29.8,0.0,24.00
9428,36.391101,127.415545,109.797,-174.0,-29.8,0.0,24.00
9429,36.391101,127.415545,109.797,-174.0,-29.8,0.0,24.00
9430,36.391093,127.415544,109.807,-174.0,-29.8,0.0,24.00
9431,36.391093,127.415544,109.807,-174.0,-29.8,0.0,24.00
9432,36.391093,127.415544,109.807,-174.0,-29.8,0.0,24.00
9433,36.391086,127.415544,109.815,-174.0,-29.8,0.0,24.00
9434,36.391086,127.415544,109.815,-174.0,-29.8,0.0,24.00
9435,36.391086,127.415544,109.815,-174.0,-29.8,0.0,24.00
9436,36.391079,127.415543,109.825,-174.0,-29.8,0.0,24.00
9437,36.391079,127.415543,109.825,-174.0,-29.8,0.0,24.00
9438,36.391079,127.415543,109.825,-174.0,-29.8,0.0,24.00
9439,36.391072,127.415542,109.835,-174.0,-29.8,0.0,24.00
9440,36.391072,127.415542,109.835,-174.0,-29.8,0.0,24.00
9441,36.391072,127.415542,109.835,-174.0,-29.8,0.0,24.00
9442,36.391065,127.415542,109.845,-174.0,-29.8,0.0,24.00
9443,36.391065,127.415542,109.845,-174.0,-29.8,0.0,24.00
9444,36.391065,127.415542,109.845,-174.0,-29.8,0.0,24.00
9445,36.391058,127.415541,109.853,-174.0,-29.8,0.0,24.00
9446,36.391058,127.415541,109.853,-174.0,-29.8,0.0,24.00
9447,36.391058,127.415541,109.853,-174.0,-29.8,0.0,24.00
9448,36.391051,127.415540,109.861,-174.0,-29.8,0.0,24.00
9449,36.391051,127.415540,109.861,-174.0,-29.8,0.0,24.00
9450,36.391051,127.415540,109.861,-174.0,-29.8,0.0,24.00
9451,36.391043,127.415540,109.872,-174.0,-29.8,0.0,24.00
9452,36.391043,127.415540,109.872,-174.0,-29.8,0.0,24.00
9453,36.391043,127.415540,109.872,-174.0,-29.8,0.0,24.00
9454,36.391036,127.415539,109.881,-174.0,-29.8,0.0,24.00
9455,36.391036,127.415539,109.881,-174.0,-29.8,0.0,24.00
9456,36.391036,127.415539,109.881,-174.0,-29.8,0.0,24.00
9457,36.391029,127.415538,109.889,-174.0,-29.8,0.0,24.00
9458,36.391029,127.415538,109.889,-174.0,-29.8,0.0,24.00
9459,36.391029,127.415538,109.889,-174.0,-29.8,0.0,24.00
9460,36.391022,127.415538,109.898,-174.0,-29.8,0.0,24.00
9461,36.391022,127.415538,109.898,-174.0,-29.8,0.0,24.00
9462,36.391022,127.415538,109.898,-174.0,-29.8,0.0,24.00
9463,36.391015,127.415537,109.908,-174.0,-29.8,0.0,24.00
9464,36.391015,127.415537,109.908,-174.0,-29.8,0.0,24.00
9465,36.391015,127.415537,109.908,-174.0,-29.8,0.0,24.00
9466,36.391008,127.415536,109.919,-174.0,-29.8,0.0,24.00
9467,36.391008,127.415536,109.919,-174.0,-29.8,0.0,24.00
9468,36.391008,127.415536,109.919,-174.0,-29.8,0.0,24.00
9469,36.391000,127.415535,109.930,-174.0,-29.8,0.0,24.00
9470,36.391000,127.415535,109.930,-174.0,-29.8,0.0,24.00
9471,36.391000,127.415535,109.930,-174.0,-29.8,0.0,24.00
9472,36.390993,127.415535,109.942,-174.0,-29.8,0.0,24.00
9473,36.390993,127.415535,109.942,-174.0,-29.8,0.0,24.00
9474,36.390993,127.415535,109.942,-174.0,-29.8,0.0,24.00
9475,36.390986,127.415534,109.954,-174.0,-29.8,0.0,24.00
9476,36.390986,127.415534,109.954,-174.0,-29.8,0.0,24.00
9477,36.390986,127.415534,109.954,-174.0,-29.8,0.0,24.00
9478,36.390979,127.415533,109.964,-174.0,-29.8,0.0,24.00
9479,36.390979,127.415533,109.964,-174.0,-29.8,0.0,24.00
9480,36.390979,127.415533,109.964,-174.0,-29.8,0.0,24.00
9481,36.390979,127.415533,109.964,-174.0,-29.8,0.0,24.00
9482,36.390971,127.415532,109.977,-174.0,-29.8,0.0,24.00
9483,36.390971,127.415532,109.977,-174.0,-29.8,0.0,24.00
9484,36.390965,127.415532,109.988,-174.0,-29.8,0.0,24.00
9485,36.390965,127.415532,109.988,-174.0,-29.8,0.0,24.00
9486,36.390965,127.415532,109.988,-174.0,-29.8,0.0,24.00
9487,36.390957,127.415531,109.999,-174.0,-29.8,0.0,24.00
9488,36.390957,127.415531,109.999,-174.0,-29.8,0.0,24.00
9489,36.390957,127.415531,109.999,-174.0,-29.8,0.0,24.00
9490,36.390950,127.415530,110.010,-174.0,-29.8,0.0,24.00
9491,36.390950,127.415530,110.010,-174.0,-29.8,0.0,24.00
9492,36.390950,127.415530,110.010,-174.0,-29.8,0.0,24.00
9493,36.390943,127.415529,110.021,-174.0,-29.8,0.0,24.00
9494,36.390943,127.415529,110.021,-174.0,-29.8,0.0,24.00
9495,36.390943,127.415529,110.021,-174.0,-29.8,0.0,24.00
9496,36.390936,127.415529,110.031,-174.0,-29.8,0.0,24.00
9497,36.390936,127.415529,110.031,-174.0,-29.8,0.0,24.00
9498,36.390936,127.415529,110.031,-174.0,-29.8,0.0,24.00
9499,36.390929,127.415528,110.042,-174.0,-29.8,0.0,24.00
9500,36.390929,127.415528,110.042,-174.0,-29.8,0.0,24.00
9501,36.390929,127.415528,110.042,-174.0,-29.8,0.0,24.00
9502,36.390922,127.415527,110.053,-174.0,-29.8,0.0,24.00
9503,36.390922,127.415527,110.053,-174.0,-29.8,0.0,24.00
9504,36.390922,127.415527,110.053,-174.0,-29.8,0.0,24.00
9505,36.390915,127.415526,110.063,-174.0,-29.8,0.0,24.00
9506,36.390915,127.415526,110.063,-174.0,-29.8,0.0,24.00
9507,36.390915,127.415526,110.063,-174.0,-29.8,0.0,24.00
9508,36.390908,127.415525,110.073,-174.0,-29.8,0.0,24.00
9509,36.390908,127.415525,110.073,-174.0,-29.8,0.0,24.00
9510,36.390908,127.415525,110.073,-174.0,-29.8,0.0,24.00
9511,36.390899,127.415525,110.084,-174.0,-29.8,0.0,24.00
9512,36.390899,127.415525,110.084,-174.0,-29.8,0.0,24.00
9513,36.390899,127.415525,110.084,-174.0,-29.8,0.0,24.00
9514,36.390893,127.415524,110.094,-174.0,-29.8,0.0,24.00
9515,36.390893,127.415524,110.094,-174.0,-29.8,0.0,24.00
9516,36.390893,127.415524,110.094,-174.0,-29.8,0.0,24.00
9517,36.390885,127.415523,110.104,-174.0,-29.8,0.0,24.00
9518,36.390885,127.415523,110.104,-174.0,-29.8,0.0,24.00
9519,36.390885,127.415523,110.104,-174.0,-29.8,0.0,24.00
9520,36.390879,127.415523,110.113,-174.0,-29.8,0.0,24.00
9521,36.390879,127.415523,110.113,-174.0,-29.8,0.0,24.00
9522,36.390879,127.415523,110.113,-174.0,-29.8,0.0,24.00
9523,36.390872,127.415522,110.122,-174.0,-29.8,0.0,24.00
9524,36.390872,127.415522,110.122,-174.0,-29.8,0.0,24.00
9525,36.390872,127.415522,110.122,-174.0,-29.8,0.0,24.00
9526,36.390864,127.415521,110.131,-174.0,-29.8,0.0,24.00
9527,36.390864,127.415521,110.131,-174.0,-29.8,0.0,24.00
9528,36.390864,127.415521,110.131,-174.0,-29.8,0.0,24.00
9529,36.390857,127.415521,110.140,-174.0,-29.8,0.0,24.00
9530,36.390857,127.415521,110.140,-174.0,-29.8,0.0,24.00
9531,36.390857,127.415521,110.140,-174.0,-29.8,0.0,24.00
9532,36.390850,127.415520,110.147,-174.0,-29.8,0.0,24.00
9533,36.390850,127.415520,110.147,-174.0,-29.8,0.0,24.00
9534,36.390850,127.415520,110.147,-174.0,-29.8,0.0,24.00
9535,36.390843,127.415519,110.155,-174.0,-29.8,0.0,24.00
9536,36.390843,127.415519,110.155,-174.0,-29.8,0.0,24.00
9537,36.390843,127.415519,110.155,-174.0,-29.8,0.0,24.00
9538,36.390836,127.415519,110.164,-174.0,-29.8,0.0,24.00
9539,36.390836,127.415519,110.164,-174.0,-29.8,0.0,24.00
9540,36.390836,127.415519,110.164,-174.0,-29.8,0.0,24.00
9541,36.390828,127.415518,110.173,-174.0,-29.8,0.0,24.00
9542,36.390828,127.415518,110.173,-174.0,-29.8,0.0,24.00
9543,36.390828,127.415518,110.173,-174.0,-29.8,0.0,24.00
9544,36.390822,127.415517,110.182,-174.0,-29.8,0.0,24.00
9545,36.390822,127.415517,110.182,-174.0,-29.8,0.0,24.00
9546,36.390822,127.415517,110.182,-174.0,-29.8,0.0,24.00
9547,36.390814,127.415516,110.190,-174.0,-29.8,0.0,24.00
9548,36.390814,127.415516,110.190,-174.0,-29.8,0.0,24.00
9549,36.390814,127.415516,110.190,-174.0,-29.8,0.0,24.00
9550,36.390807,127.415516,110.199,-174.0,-29.8,0.0,24.00
9551,36.390807,127.415516,110.199,-174.0,-29.8,0.0,24.00
9552,36.390807,127.415516,110.199,-174.0,-29.8,0.0,24.00
9553,36.390800,127.415515,110.209,-174.0,-29.8,0.0,24.00
9554,36.390800,127.415515,110.209,-174.0,-29.8,0.0,24.00
9555,36.390800,127.415515,110.209,-174.0,-29.8,0.0,24.00
9556,36.390792,127.415514,110.216,-174.0,-29.8,0.0,24.00
9557,36.390792,127.415514,110.216,-174.0,-29.8,0.0,24.00
9558,36.390792,127.415514,110.216,-174.0,-29.8,0.0,24.00
9559,36.390785,127.415513,110.223,-174.0,-29.8,0.0,24.00
9560,36.390785,127.415513,110.223,-174.0,-29.8,0.0,24.00
9561,36.390785,127.415513,110.223,-174.0,-29.8,0.0,24.00
9562,36.390778,127.415513,110.231,-174.0,-29.8,0.0,24.00
9563,36.390778,127.415513,110.231,-174.0,-29.8,0.0,24.00
9564,36.390778,127.415513,110.231,-174.0,-29.8,0.0,24.00
9565,36.390771,127.415512,110.238,-174.0,-29.8,0.0,24.00
9566,36.390771,127.415512,110.238,-174.0,-29.8,0.0,24.00
9567,36.390771,127.415512,110.238,-174.0,-29.8,0.0,24.00
9568,36.390764,127.415511,110.245,-174.0,-29.8,0.0,24.00
9569,36.390764,127.415511,110.245,-174.0,-29.8,0.0,24.00
9570,36.390764,127.415511,110.245,-174.0,-29.8,0.0,24.00
9571,36.390764,127.415511,110.245,-174.0,-29.8,0.0,24.00
9572,36.390756,127.415511,110.254,-174.0,-29.8,0.0,24.00
9573,36.390756,127.415511,110.254,-174.0,-29.8,0.0,24.00
9574,36.390756,127.415511,110.254,-174.0,-29.8,0.0,24.00
9575,36.390749,127.415510,110.260,-174.0,-29.8,0.0,24.00
9576,36.390749,127.415510,110.260,-174.0,-29.8,0.0,24.00
9577,36.390743,127.415509,110.266,-174.0,-29.8,0.0,24.00
9578,36.390743,127.415509,110.266,-174.0,-29.8,0.0,24.00
9579,36.390743,127.415509,110.266,-174.0,-29.8,0.0,24.00
9580,36.390735,127.415508,110.271,-174.0,-29.8,0.0,24.00
9581,36.390735,127.415508,110.271,-174.0,-29.8,0.0,24.00
9582,36.390735,127.415508,110.271,-174.0,-29.8,0.0,24.00
9583,36.390728,127.415508,110.276,-174.0,-29.8,0.0,24.00
9584,36.390728,127.415508,110.276,-174.0,-29.8,0.0,24.00
9585,36.390728,127.415508,110.276,-174.0,-29.8,0.0,24.00
9586,36.390721,127.415507,110.281,-174.0,-29.8,0.0,24.00
9587,36.390721,127.415507,110.281,-174.0,-29.8,0.0,24.00
9588,36.390721,127.415507,110.281,-174.0,-29.8,0.0,24.00
9589,36.390714,127.415506,110.286,-174.0,-29.8,0.0,24.00
9590,36.390714,127.415506,110.286,-174.0,-29.8,0.0,24.00
9591,36.390714,127.415506,110.286,-174.0,-29.8,0.0,24.00
9592,36.390706,127.415505,110.292,-174.0,-29.8,0.0,24.00
9593,36.390706,127.415505,110.292,-174.0,-29.8,0.0,24.00
9594,36.390706,127.415505,110.292,-174.0,-29.8,0.0,24.00
9595,36.390699,127.415505,110.298,-174.0,-29.8,0.0,24.00
9596,36.390699,127.415505,110.298,-174.0,-29.8,0.0,24.00
9597,36.390699,127.415505,110.298,-174.0,-29.8,0.0,24.00
9598,36.390692,127.415504,110.303,-174.0,-29.8,0.0,24.00
9599,36.390692,127.415504,110.303,-174.0,-29.8,0.0,24.00
9600,36.390692,127.415504,110.303,-174.0,-29.8,0.0,24.00
9601,36.390684,127.415503,110.308,-174.0,-29.8,0.0,24.00
9602,36.390684,127.415503,110.308,-174.0,-29.8,0.0,24.00
9603,36.390684,127.415503,110.308,-174.0,-29.8,0.0,24.00
9604,36.390678,127.415502,110.314,-174.0,-29.8,0.0,24.00
9605,36.390678,127.415502,110.314,-174.0,-29.8,0.0,24.00
9606,36.390678,127.415502,110.314,-174.0,-29.8,0.0,24.00
9607,36.390670,127.415502,110.319,-174.0,-29.8,0.0,24.00
9608,36.390670,127.415502,110.319,-174.0,-29.8,0.0,24.00
9609,36.390670,127.415502,110.319,-174.0,-29.8,0.0,24.00
9610,36.390664,127.415501,110.323,-174.0,-29.8,0.0,24.00
9611,36.390664,127.415501,110.323,-174.0,-29.8,0.0,24.00
9612,36.390664,127.415501,110.323,-174.0,-29.8,0.0,24.00
9613,36.390656,127.415500,110.328,-174.0,-29.8,0.0,24.00
9614,36.390656,127.415500,110.328,-174.0,-29.8,0.0,24.00
9615,36.390656,127.415500,110.328,-174.0,-29.8,0.0,24.00
9616,36.390649,127.415499,110.331,-174.0,-29.8,0.0,24.00
9617,36.390649,127.415499,110.331,-174.0,-29.8,0.0,24.00
9618,36.390649,127.415499,110.331,-174.0,-29.8,0.0,24.00
9619,36.390642,127.415499,110.335,-174.0,-29.8,0.0,24.00
9620,36.390642,127.415499,110.335,-174.0,-29.8,0.0,24.00
9621,36.390642,127.415499,110.335,-174.0,-29.8,0.0,24.00
9622,36.390635,127.415498,110.338,-174.0,-29.8,0.0,24.00
9623,36.390635,127.415498,110.338,-174.0,-29.8,0.0,24.00
9624,36.390635,127.415498,110.338,-174.0,-29.8,0.0,24.00
9625,36.390627,127.415497,110.341,-174.0,-29.8,0.0,24.00
9626,36.390627,127.415497,110.341,-174.0,-29.8,0.0,24.00
9627,36.390627,127.415497,110.341,-174.0,-29.8,0.0,24.00
9628,36.390620,127.415496,110.345,-174.0,-29.8,0.0,24.00
9629,36.390620,127.415496,110.345,-174.0,-29.8,0.0,24.00
9630,36.390620,127.415496,110.345,-174.0,-29.8,0.0,24.00
9631,36.390620,127.415496,110.345,-174.0,-29.8,0.0,24.00
9632,36.390613,127.415495,110.351,-174.0,-29.8,0.0,24.00
9633,36.390613,127.415495,110.351,-174.0,-29.8,0.0,24.00
9634,36.390606,127.415495,110.356,-174.0,-29.8,0.0,24.00
9635,36.390606,127.415495,110.356,-174.0,-29.8,0.0,24.00
9636,36.390606,127.415495,110.356,-174.0,-29.8,0.0,24.00
9637,36.390599,127.415494,110.361,-174.0,-29.8,0.0,24.00
9638,36.390599,127.415494,110.361,-174.0,-29.8,0.0,24.00
9639,36.390599,127.415494,110.361,-174.0,-29.8,0.0,24.00
9640,36.390592,127.415493,110.367,-174.0,-29.8,0.0,24.00
9641,36.390592,127.415493,110.367,-174.0,-29.8,0.0,24.00
9642,36.390592,127.415493,110.367,-174.0,-29.8,0.0,24.00
9643,36.390585,127.415492,110.372,-174.0,-29.8,0.0,24.00
9644,36.390585,127.415492,110.372,-174.0,-29.8,0.0,24.00
9645,36.390585,127.415492,110.372,-174.0,-29.8,0.0,24.00
9646,36.390578,127.415492,110.378,-174.0,-29.8,0.0,24.00
9647,36.390578,127.415492,110.378,-174.0,-29.8,0.0,24.00
9648,36.390578,127.415492,110.378,-174.0,-29.8,0.0,24.00
9649,36.390578,127.415492,110.378,-174.0,-29.8,0.0,24.00
9650,36.390571,127.415491,110.383,-174.0,-29.8,0.0,24.00
9651,36.390571,127.415491,110.383,-174.0,-29.8,0.0,24.00
9652,36.390563,127.415490,110.389,-174.0,-29.8,0.0,24.00
9653,36.390563,127.415490,110.389,-174.0,-29.8,0.0,24.00
9654,36.390563,127.415490,110.389,-174.0,-29.8,0.0,24.00
9655,36.390556,127.415490,110.396,-174.0,-29.8,0.0,24.00
9656,36.390556,127.415490,110.396,-174.0,-29.8,0.0,24.00
9657,36.390556,127.415490,110.396,-174.0,-29.8,0.0,24.00
9658,36.390549,127.415489,110.401,-174.0,-29.8,0.0,24.00
9659,36.390549,127.415489,110.401,-174.0,-29.8,0.0,24.00
9660,36.390549,127.415489,110.401,-174.0,-29.8,0.0,24.00
9661,36.390549,127.415489,110.401,-174.0,-29.8,0.0,24.00
9662,36.390541,127.415488,110.407,-174.0,-29.8,0.0,24.00
9663,36.390541,127.415488,110.407,-174.0,-29.8,0.0,24.00
9664,36.390535,127.415488,110.412,-174.0,-29.8,0.0,24.00
9665,36.390535,127.415488,110.412,-174.0,-29.8,0.0,24.00
9666,36.390535,127.415488,110.412,-174.0,-29.8,0.0,24.00
9667,36.390528,127.415487,110.417,-174.0,-29.8,0.0,24.00
9668,36.390528,127.415487,110.417,-174.0,-29.8,0.0,24.00
9669,36.390528,127.415487,110.417,-174.0,-29.8,0.0,24.00
9670,36.390520,127.415486,110.421,-174.0,-29.8,0.0,24.00
9671,36.390520,127.415486,110.421,-174.0,-29.8,0.0,24.00
9672,36.390520,127.415486,110.421,-174.0,-29.8,0.0,24.00
9673,36.390514,127.415485,110.426,-174.0,-29.8,0.0,24.00
9674,36.390514,127.415485,110.426,-174.0,-29.8,0.0,24.00
9675,36.390514,127.415485,110.426,-174.0,-29.8,0.0,24.00
9676,36.390506,127.415484,110.432,-174.0,-29.8,0.0,24.00
9677,36.390506,127.415484,110.432,-174.0,-29.8,0.0,24.00
9678,36.390506,127.415484,110.432,-174.0,-29.8,0.0,24.00
9679,36.390499,127.415483,110.437,-174.0,-29.8,0.0,24.00
9680,36.390499,127.415483,110.437,-174.0,-29.8,0.0,24.00
9681,36.390499,127.415483,110.437,-174.0,-29.8,0.0,24.00
9682,36.390492,127.415482,110.440,-174.0,-29.8,0.0,24.00
9683,36.390492,127.415482,110.440,-174.0,-29.8,0.0,24.00
9684,36.390492,127.415482,110.440,-174.0,-29.8,0.0,24.00
9685,36.390485,127.415481,110.443,-174.0,-29.8,0.0,24.00
9686,36.390485,127.415481,110.443,-174.0,-29.8,0.0,24.00
9687,36.390485,127.415481,110.443,-174.0,-29.8,0.0,24.00
9688,36.390478,127.415480,110.448,-174.0,-29.8,0.0,24.00
9689,36.390478,127.415480,110.448,-174.0,-29.8,0.0,24.00
9690,36.390478,127.415480,110.448,-174.0,-29.8,0.0,24.00
9691,36.390470,127.415479,110.455,-174.0,-29.8,0.0,24.00
9692,36.390470,127.415479,110.455,-174.0,-29.8,0.0,24.00
9693,36.390470,127.415479,110.455,-174.0,-29.8,0.0,24.00
9694,36.390463,127.415479,110.461,-174.0,-29.8,0.0,24.00
9695,36.390463,127.415479,110.461,-174.0,-29.8,0.0,24.00
9696,36.390463,127.415479,110.461,-174.0,-29.8,0.0,24.00
9697,36.390456,127.415478,110.468,-174.0,-29.8,0.0,24.00
9698,36.390456,127.415478,110.468,-174.0,-29.8,0.0,24.00
9699,36.390456,127.415478,110.468,-174.0,-29.8,0.0,24.00
9700,36.390449,127.415477,110.476,-174.0,-29.8,0.0,24.00
9701,36.390449,127.415477,110.476,-174.0,-29.8,0.0,24.00
9702,36.390449,127.415477,110.476,-174.0,-29.8,0.0,24.00
9703,36.390442,127.415476,110.485,-174.0,-29.8,0.0,24.00
9704,36.390442,127.415476,110.485,-174.0,-29.8,0.0,24.00
9705,36.390442,127.415476,110.485,-174.0,-29.8,0.0,24.00
9706,36.390435,127.415475,110.491,-174.0,-29.8,0.0,24.00
9707,36.390435,127.415475,110.491,-174.0,-29.8,0.0,24.00
9708,36.390435,127.415475,110.491,-174.0,-29.8,0.0,24.00
9709,36.390428,127.415475,110.497,-174.0,-29.8,0.0,24.00
9710,36.390428,127.415475,110.497,-174.0,-29.8,0.0,24.00
9711,36.390428,127.415475,110.497,-174.0,-29.8,0.0,24.00
9712,36.390421,127.415474,110.504,-174.0,-29.8,0.0,24.00
9713,36.390421,127.415474,110.504,-174.0,-29.8,0.0,24.00
9714,36.390421,127.415474,110.504,-174.0,-29.8,0.0,24.00
9715,36.390413,127.415473,110.510,-174.0,-29.8,0.0,24.00
9716,36.390413,127.415473,110.510,-174.0,-29.8,0.0,24.00
9717,36.390413,127.415473,110.510,-174.0,-29.8,0.0,24.00
9718,36.390406,127.415472,110.516,-174.0,-29.8,0.0,24.00
9719,36.390406,127.415472,110.516,-174.0,-29.8,0.0,24.00
9720,36.390406,127.415472,110.516,-174.0,-29.8,0.0,24.00
9721,36.390398,127.415471,110.521,-174.0,-29.8,0.0,24.00
9722,36.390398,127.415471,110.521,-174.0,-29.8,0.0,24.00
9723,36.390398,127.415471,110.521,-174.0,-29.8,0.0,24.00
9724,36.390392,127.415471,110.526,-174.0,-29.8,0.0,24.00
9725,36.390392,127.415471,110.526,-174.0,-29.8,0.0,24.00
9726,36.390392,127.415471,110.526,-174.0,-29.8,0.0,24.00
9727,36.390385,127.415470,110.532,-174.0,-29.8,0.0,24.00
9728,36.390385,127.415470,110.532,-174.0,-29.8,0.0,24.00
9729,36.390385,127.415470,110.532,-174.0,-29.8,0.0,24.00
9730,36.390377,127.415469,110.541,-174.0,-29.8,0.0,24.00
9731,36.390377,127.415469,110.541,-174.0,-29.8,0.0,24.00
9732,36.390377,127.415469,110.541,-174.0,-29.8,0.0,24.00
9733,36.390370,127.415468,110.548,-174.0,-29.8,0.0,24.00
9734,36.390370,127.415468,110.548,-174.0,-29.8,0.0,24.00
9735,36.390370,127.415468,110.548,-174.0,-29.8,0.0,24.00
9736,36.390364,127.415467,110.555,-174.0,-29.8,0.0,24.00
9737,36.390364,127.415467,110.555,-174.0,-29.8,0.0,24.00
9738,36.390364,127.415467,110.555,-174.0,-29.8,0.0,24.00
9739,36.390356,127.415466,110.563,-174.0,-29.8,0.0,24.00
9740,36.390356,127.415466,110.563,-174.0,-29.8,0.0,24.00
9741,36.390356,127.415466,110.563,-174.0,-29.8,0.0,24.00
9742,36.390349,127.415465,110.570,-174.0,-29.8,0.0,24.00
9743,36.390349,127.415465,110.570,-174.0,-29.8,0.0,24.00
9744,36.390349,127.415465,110.570,-174.0,-29.8,0.0,24.00
9745,36.390349,127.415465,110.570,-174.0,-29.8,0.0,24.00
9746,36.390342,127.415464,110.578,-174.0,-29.8,0.0,24.00
9747,36.390342,127.415464,110.578,-174.0,-29.8,0.0,24.00
9748,36.390335,127.415463,110.586,-174.0,-29.8,0.0,24.00
9749,36.390335,127.415463,110.586,-174.0,-29.8,0.0,24.00
9750,36.390335,127.415463,110.586,-174.0,-29.8,0.0,24.00
9751,36.390327,127.415462,110.595,-174.0,-29.8,0.0,24.00
9752,36.390327,127.415462,110.595,-174.0,-29.8,0.0,24.00
9753,36.390327,127.415462,110.595,-174.0,-29.8,0.0,24.00
9754,36.390321,127.415462,110.603,-174.0,-29.8,0.0,24.00
9755,36.390321,127.415462,110.603,-174.0,-29.8,0.0,24.00
9756,36.390321,127.415462,110.603,-174.0,-29.8,0.0,24.00
9757,36.390321,127.415462,110.603,-174.0,-29.8,0.0,24.00
9758,36.390312,127.415461,110.610,-174.0,-29.8,0.0,24.00
9759,36.390312,127.415461,110.610,-174.0,-29.8,0.0,24.00
9760,36.390306,127.415460,110.617,-174.0,-29.8,0.0,24.00
9761,36.390306,127.415460,110.617,-174.0,-29.8,0.0,24.00
9762,36.390306,127.415460,110.617,-174.0,-29.8,0.0,24.00
9763,36.390298,127.415459,110.624,-174.0,-29.8,0.0,24.00
9764,36.390298,127.415459,110.624,-174.0,-29.8,0.0,24.00
9765,36.390298,127.415459,110.624,-174.0,-29.8,0.0,24.00
9766,36.390292,127.415458,110.630,-174.0,-29.8,0.0,24.00
9767,36.390292,127.415458,110.630,-174.0,-29.8,0.0,24.00
9768,36.390292,127.415458,110.630,-174.0,-29.8,0.0,24.00
9769,36.390284,127.415457,110.636,-174.0,-29.8,0.0,24.00
9770,36.390284,127.415457,110.636,-174.0,-29.8,0.0,24.00
9771,36.390284,127.415457,110.636,-174.0,-29.8,0.0,24.00
9772,36.390278,127.415456,110.641,-174.0,-29.8,0.0,24.00
9773,36.390278,127.415456,110.641,-174.0,-29.8,0.0,24.00
9774,36.390278,127.415456,110.641,-174.0,-29.8,0.0,24.00
9775,36.390269,127.415455,110.650,-174.0,-29.8,0.0,24.00
9776,36.390269,127.415455,110.650,-174.0,-29.8,0.0,24.00
9777,36.390269,127.415455,110.650,-174.0,-29.8,0.0,24.00
9778,36.390263,127.415454,110.656,-174.0,-29.8,0.0,24.00
9779,36.390263,127.415454,110.656,-174.0,-29.8,0.0,24.00
9780,36.390263,127.415454,110.656,-174.0,-29.8,0.0,24.00
9781,36.390263,127.415454,110.656,-174.0,-29.8,0.0,24.00
9782,36.390255,127.415453,110.662,-174.0,-29.8,0.0,24.00
9783,36.390255,127.415453,110.662,-174.0,-29.8,0.0,24.00
9784,36.390248,127.415452,110.667,-174.0,-29.8,0.0,24.00
9785,36.390248,127.415452,110.667,-174.0,-29.8,0.0,24.00
9786,36.390248,127.415452,110.667,-174.0,-29.8,0.0,24.00
9787,36.390241,127.415451,110.671,-174.0,-29.8,0.0,24.00
9788,36.390241,127.415451,110.671,-174.0,-29.8,0.0,24.00
9789,36.390241,127.415451,110.671,-174.0,-29.8,0.0,24.00
9790,36.390234,127.415450,110.677,-174.0,-29.8,0.0,24.00
9791,36.390234,127.415450,110.677,-174.0,-29.8,0.0,24.00
9792,36.390234,127.415450,110.677,-174.0,-29.8,0.0,24.00
9793,36.390227,127.415449,110.685,-174.0,-29.8,0.0,24.00
9794,36.390227,127.415449,110.685,-174.0,-29.8,0.0,24.00
9795,36.390227,127.415449,110.685,-174.0,-29.8,0.0,24.00
9796,36.390220,127.415448,110.694,-174.0,-29.8,0.0,24.00
9797,36.390220,127.415448,110.694,-174.0,-29.8,0.0,24.00
9798,36.390220,127.415448,110.694,-174.0,-29.8,0.0,24.00
9799,36.390213,127.415447,110.701,-174.0,-29.8,0.0,24.00
